"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
3a786652-5684-4a23-bbc6-f06f88033dbf,77db7c43-9128-47ae-ad16-952ed8c78e5d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+608@gmail.com.invalid,"#N/A","#N/A",Bernadine,"#N/A","#N/A",Torrance,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",47905,IN,0526 Hauk Plaza,"#N/A",Lafayette,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
3abc083b-b180-4692-a126-bf470cd1db74,3ad1ed59-06ec-429d-94ab-62e5e0e8111f,"#N/A","#N/A","#N/A","#N/A","Martin is responsible for overseeing all legal, regulatory and compliance functions across the Express Scripts organization. Martin has served in various leadership roles within Legal since joining Express Scripts in 2001, most recently as Vice President and Deputy General Counsel, leading the corporate, mergers & acquisitions, litigation, and labor & employment groups, and serving as corporate secretary to the Express Scripts Board of Directors.",jmanningcongagdo+329@gmail.com.invalid,"#N/A","#N/A",Lorne,"#N/A","#N/A",Merell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(578) 569-5456,"#N/A","#N/A","SVP, General Counsel and Corperate Secretary",Prodly,"#N/A","#N/A",false,false
3bc2e63a-8412-432f-b5e5-ba6ed2788b4a,e107962e-682e-427b-9360-02e21c9a12d9,"#N/A",(08) 6410 7387,"#N/A",Sales,"#N/A",jmanningcongagdo+54@gmail.com.invalid,"#N/A",(08) 6410 7387,Lotty,"#N/A","#N/A",Ole,"#N/A",Valley View,Australia,"#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,0429 752 539,Valley View,Australia,"#N/A","#N/A","#N/A","#N/A",5093,SA,6 Geraldine St,(08) 6410 7387,"#N/A","#N/A","SVP, Sales",Prodly,"#N/A","#N/A",false,false
3bccab51-9db0-468a-8ba8-4179a87592fb,3b972796-44cd-4eca-946a-8942d6c7bf20,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+512@gmail.com.invalid,"#N/A","#N/A",Kellia,"#N/A","#N/A",Manfred,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3944,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3beede18-fcc6-4dd5-a2ed-b0d02f4d3210,631178b8-6ebc-41b3-8da4-d946903b5939,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+337@gmail.com.invalid,"#N/A","#N/A",Florella,"#N/A","#N/A",Nev,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(750) 717-6044,"#N/A","#N/A",Chairman and Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
3c10c05e-b2d4-48cc-b63e-09b1a4f09c29,5faf4444-81b7-49f6-9f1a-9863753d536b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+472@gmail.com.invalid,"#N/A","#N/A",Adelaide,"#N/A","#N/A",Felic,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3e24a8c4-86ca-41dd-bb63-2a3006fedce0,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+478@gmail.com.invalid,"#N/A","#N/A",Barb,"#N/A","#N/A",Ron,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
3e2b27cf-fca9-4d74-8fa6-413030b17c63,24c9aa58-5adc-41aa-84e4-cebed306d136,"#N/A","#N/A","#N/A","#N/A","Prior to taking this role in 2017, Anne was Honeywell’s Vice President, Corporate Development and Global Head of M&A, leading acquisition and divestiture activities for 16 years. During her tenure, Honeywell made around 100 acquisitions, representing approximately $15 billion in revenues and divested about 70 businesses, representing close to $9 billion of non-core revenues.",jmanningcongagdo+236@gmail.com.invalid,"#N/A","#N/A",Darryl,"#N/A","#N/A",Berkie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(552) 244-3176,"#N/A","#N/A",SVP General Counsel,Prodly,"#N/A","#N/A",false,false
3e30b4dc-51bf-4a5b-bb39-2be4202c38c3,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+480@gmail.com.invalid,"#N/A","#N/A",Gillie,"#N/A","#N/A",Wyndham,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
3e6e2388-705c-4b8b-824b-20c892edbd9f,62cfea41-571d-46c1-90cc-301649c6ea5d,"#N/A","#N/A","#N/A","#N/A",John Flannery is the Chairman and Chief Executive Officer of GE. Flannery is GE’s eleventh CEO and the company’s tenth Chairman.,jmanningcongagdo+668@gmail.com.invalid,"#N/A","#N/A",Mirelle,"#N/A","#N/A",Earle,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(851) 704-7552,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3e7137aa-1b2e-4260-a32c-c13e61aca21c,2be610c4-1622-44a9-8438-75e948020c9f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+116@gmail.com.invalid,"#N/A","#N/A",Becca,"#N/A","#N/A",Curran,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",83 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
3e9ed0b0-95c0-41b0-ae31-3cfca055487d,cc1fb4e2-329b-4007-b352-738725a99c07,"#N/A","#N/A","#N/A","#N/A","Craig Cowman is executive vice president, Global Sourcing, where he manages strategic sourcing and supplier management enterprise-wide. In this capacity, he leads the teams responsible for sourcing pharmaceuticals and medical products across national brands and Cardinal brands, as well as raw materials and indirect goods.",jmanningcongagdo+138@gmail.com.invalid,"#N/A","#N/A",Cassondra,"#N/A","#N/A",Shermy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(853) 823-7301,"#N/A","#N/A","EVP, Global Sourcing",Prodly,"#N/A","#N/A",false,false
3ea1b3f9-c9aa-4182-97a9-9ab4e29f82f3,2acf4ddc-0b38-4bec-beda-09b6098d31fb,"#N/A","#N/A",1979-11-28,"#N/A","Bob Gordon has been our company’s Executive Vice President, General Counsel and Secretary since January 2015. Previously, he served as the Chief Governance Officer and General Counsel of Safeway Inc. He served in this role since June 2000, been the company’s Secretary since September 2005, and has been Senior Vice President since May 17, 1999. He has been Executive Officer of Safeway Inc. since 2000.",jmanningcongagdo+453@gmail.com.invalid,"#N/A","#N/A",Tawsha,"#N/A","#N/A",Rollie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(143) 863-6111,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
3eada4e6-10f2-49d0-8b0d-53062978e11e,3ad1ed59-06ec-429d-94ab-62e5e0e8111f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+217@gmail.com.invalid,"#N/A","#N/A",Carina,"#N/A","#N/A",Lorin,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8707,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
3edc01c1-3dc7-486a-9610-8f82b4204985,095d5341-f4bb-436e-8119-58e03d382c41,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+360@gmail.com.invalid,"#N/A","#N/A",Johannah,"#N/A","#N/A",Alfie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(312)659-4517,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
3f1af26f-43b4-47b0-9b6a-f8d911f49e29,02af82c8-9fdf-4b22-b5fe-5dc9423c1ecb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+393@gmail.com.invalid,"#N/A","#N/A",Felisha,"#N/A","#N/A",Jimmie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(116) 278-7739,"#N/A","#N/A",President - Latin America Group,Prodly,"#N/A","#N/A",false,false
3f26dee9-51f0-4e7a-be50-3eecfd6b9436,c0cb55b8-4b4d-4859-9026-f14763109057,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+359@gmail.com.invalid,"#N/A","#N/A",Nedi,"#N/A","#N/A",Phineas,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8750,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
3f4d38ba-e4e5-4ef4-bde0-df19eb928573,03d34f3a-75f3-403e-9fdd-55f1889edffc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+420@gmail.com.invalid,"#N/A","#N/A",Orel,"#N/A","#N/A",Bruce,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(688) 761-6550,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3fc4972e-d6a3-4058-8129-8c9ae6a4cdcd,02be6fc9-018d-4c1e-9804-53416ee12e3a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+110@gmail.com.invalid,"#N/A","#N/A",Aryn,"#N/A","#N/A",Georgie,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4006d77f-a03d-43c4-9547-fd194448c8cb,33a01f79-9b38-4476-8ffe-488f7c9b3af2,"#N/A",(07) 8812 8249,"#N/A",Sales,"#N/A",jmanningcongagdo+747@gmail.com.invalid,"#N/A",(07) 8812 8249,Cyb,"#N/A","#N/A",Valentijn,"#N/A",Redcliffe,Australia,"#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,0415 721 211,Redcliffe,Australia,"#N/A","#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,(07) 8812 8249,"#N/A","#N/A",VP of Sales,Prodly,"#N/A","#N/A",false,false
40355455-81c4-44b2-92b1-cd688fd059e8,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A",(03) 6967 7793,"#N/A",Finance,"#N/A",jmanningcongagdo+830@gmail.com.invalid,"#N/A",(03) 6967 7793,Valenka,"#N/A","#N/A",Lambert,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0427 231 427,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 6967 7793,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
41fda478-5290-49a0-952c-ae7f67ad0786,5727a0d7-e0da-4545-bb99-d01459f12a54,"#N/A","#N/A","#N/A","#N/A","Nicole Jones is Executive Vice President and General Counsel for Cigna, reporting to Chief Executive Officer David Cordani. Jones rejoined Cigna after serving as Senior Vice President and General Counsel for Lincoln Financial. From 2006 to 2010, Jones was Cigna's deputy general counsel, corporate secretary and chief counsel of domestic health service, securities and investment law.",jmanningcongagdo+185@gmail.com.invalid,"#N/A","#N/A",Jacquie,"#N/A","#N/A",Kellby,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(243) 475-8098,"#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
42127df5-8ea8-4460-8e78-7dd532aaf21f,8c6de8bb-5a6e-4695-a565-8a97fde348a9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+683@gmail.com.invalid,"#N/A","#N/A",Annabal,"#N/A","#N/A",Marlow,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
42458b8d-f6ff-411d-ba4f-89df502d396b,1314baf4-d6b7-4cbc-85ee-83cdb321887d,"#N/A","#N/A","#N/A","#N/A","Mr. Jerry Weiss has been the Chief Administrative Officer and Executive Vice President at Federal Home Loan Mortgage Corporation since August 2010. Mr. Weiss oversees Freddie Mac's compliance with policies, procedures and practices, including compliance with laws and regulations.",jmanningcongagdo+675@gmail.com.invalid,"#N/A","#N/A",Lenka,"#N/A","#N/A",Feodor,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 655-2599,"#N/A","#N/A",CAO,Prodly,"#N/A","#N/A",false,false
427c9b6d-81db-4c43-b118-ca49746e3e81,bae03865-f2de-45dd-a6b7-52b75996aa77,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+600@gmail.com.invalid,"#N/A","#N/A",Brooke,"#N/A","#N/A",Felix,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(500) 955-7981,"#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
43327d4e-7a73-4b6a-b69a-05c018497d5a,631a873b-07cd-41f0-be06-8bbfa16fe365,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+808@gmail.com.invalid,"#N/A","#N/A",Eve,"#N/A","#N/A",Rosco,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4044,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
439a24b7-7c3f-4e01-9551-321698cbcacd,f6e667a6-131d-4b16-8dc8-43f94aa13238,"#N/A",(03) 7827 6934,"#N/A",Operations,"#N/A",jmanningcongagdo+786@gmail.com.invalid,"#N/A",(03) 7827 6934,Cynde,"#N/A","#N/A",Gene,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0414 153 873,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7827 6934,"#N/A","#N/A",Operations Manager,Prodly,"#N/A","#N/A",false,false
43c583c7-03b8-4e36-b02d-d684b74d37c2,c109dc23-dad4-4699-bf8a-8a2694d617c3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+859@gmail.com.invalid,"#N/A","#N/A",Veda,"#N/A","#N/A",Abbot,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4068,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
443d334c-fdad-4b76-b37a-5fbd15e55269,e4831e15-4529-4b41-96c6-aebe491b11bf,"#N/A",(07) 8348 6058,"#N/A",Operations,"#N/A",jmanningcongagdo+143@gmail.com.invalid,"#N/A",(07) 8348 6058,Jaynell,"#N/A","#N/A",Roman,"#N/A",Brisbane,Australia,"#N/A","#N/A","#N/A",4000,QLD,100 Roma St,0429 175 100,Brisbane,Australia,"#N/A","#N/A","#N/A","#N/A",4000,QLD,100 Roma St,(07) 8348 6058,"#N/A","#N/A",Head of Operations,Prodly,"#N/A","#N/A",false,false
449df590-f3bc-4b4f-88eb-6366b5c9d268,130133d9-e5d5-496b-af81-d3a1706df7d0,"#N/A","#N/A","#N/A","#N/A","Rick Damron was promoted to chief operating officer in 2012. He is responsible for delivering the customer experience, including oversight of store operations, sales and service fulfillment, product fulfillment, real estate and facilities, and loss prevention and safety.",jmanningcongagdo+727@gmail.com.invalid,"#N/A","#N/A",Ofilia,"#N/A","#N/A",Rubin,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(297) 413-1450,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
44ee18ac-135d-48e8-aa09-155a8e46b6ef,507942b0-fa27-4f46-89e5-a93551d6fd4f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+567@gmail.com.invalid,"#N/A","#N/A",Klarika,"#N/A","#N/A",Tucky,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3949,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
454db6e0-01ec-4b66-a8a9-9b20dafe2d6c,49306b27-9905-4425-9f20-0c781ee74c18,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+299@gmail.com.invalid,"#N/A","#N/A",Merissa,"#N/A","#N/A",King,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0116,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
456c35e2-d369-4f2a-bbce-132cea64402d,fe2aa937-0919-4edc-998e-de389d3c7bd1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+602@gmail.com.invalid,"#N/A","#N/A",Jodee,"#N/A","#N/A",Cletus,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",45271,OH,08697 Ryan Junction,"#N/A",Cincinnati,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
456fb22b-cc27-4661-aa97-972548018cfe,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+66@gmail.com.invalid,"#N/A","#N/A",Cornelia,"#N/A","#N/A",Quent,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4642bd3a-7bf7-48fa-ba63-dff9597c61fc,64505adc-85bd-4626-b738-2a502d978215,"#N/A","#N/A","#N/A","#N/A","Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",jmanningcongagdo+594@gmail.com.invalid,"#N/A","#N/A",Hilda,"#N/A","#N/A",Loren,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 387-7082,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
47b40bac-15dd-48c3-892b-a3d8546b9e93,ee74c3ea-40b2-427f-a8b6-9a52c6ea5a56,"#N/A","#N/A","#N/A","#N/A","Jony is responsible for all design at Apple, including the look and feel of Apple hardware, user interface, packaging, major architectural projects such as Apple Park and Apple’s retail stores, as well as new ideas and future initiatives.",jmanningcongagdo+460@gmail.com.invalid,"#N/A","#N/A",Rea,"#N/A","#N/A",Pepillo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(591) 936-6912,"#N/A","#N/A",Chief Design Officer,Prodly,"#N/A","#N/A",false,false
47d2ed19-274e-4191-ae1f-4d9b05994f10,631178b8-6ebc-41b3-8da4-d946903b5939,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+726@gmail.com.invalid,"#N/A","#N/A",Bernadene,"#N/A","#N/A",Gray,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(902) 675-6698,"#N/A","#N/A",Executive Vice President - Wireless Operations,Prodly,"#N/A","#N/A",false,false
47e39b64-cafb-4416-a7ac-62286f3613b8,3ad1ed59-06ec-429d-94ab-62e5e0e8111f,"#N/A","#N/A","#N/A","#N/A","Chris Houston leads all facets of operations, including pharmacies, call centers, client services and technology services, which helps bring safe and affordable medications within reach of patients and payers.",jmanningcongagdo+325@gmail.com.invalid,"#N/A","#N/A",Britni,"#N/A","#N/A",Staffard,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(893) 633-7131,"#N/A","#N/A",EVP & COO,Prodly,"#N/A","#N/A",false,false
4821ef03-5dd0-4ed5-9342-e7074b9623bf,c1f8c1ef-c46c-4d0e-998c-5b07308de5b6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+88@gmail.com.invalid,"#N/A","#N/A",Amandie,"#N/A","#N/A",Olav,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(509) 890-9439,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
495af5c2-df02-40c4-b4f7-46a24dac8a34,f7f4beaa-ebc7-4d03-a4f3-73041cc205f0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+314@gmail.com.invalid,"#N/A","#N/A",Allegra,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(614)472-2796,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
498e7906-edb5-49fa-b0ef-436ef25c4997,8c6de8bb-5a6e-4695-a565-8a97fde348a9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+684@gmail.com.invalid,"#N/A","#N/A",Evanne,"#N/A","#N/A",Ban,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
49ce03fe-7403-466d-9a3b-149940f72b7e,3c797f68-a812-4c9d-83a2-6456e9213e9d,"#N/A","#N/A","#N/A","#N/A","Ms. Rucker joined Andeavor in March 2016 and is responsible for the company’s Legal and Corporate Affairs functions, which include corporate governance and securities law; litigation; business ethics and compliance; transactions; intellectual property; external and internal communications; community involvement initiatives and federal, state and local government affairs.",jmanningcongagdo+826@gmail.com.invalid,"#N/A","#N/A",Doralynn,"#N/A","#N/A",Kalle,"#N/A",Pittsburgh,USA,"#N/A","#N/A","#N/A",15212,PA,100 Art Rooney Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(101) 570-8040,"#N/A","#N/A","EVP, General Counsel & Secretary",Prodly,"#N/A","#N/A",false,false
4a5d9c30-91e1-4e41-9886-8b2be5abf102,0793f8ae-4497-4f78-a6b6-bc24226c8eb8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+172@gmail.com.invalid,"#N/A","#N/A",Felice,"#N/A","#N/A",Toiboid,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81 0017 4455,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4aaa1c0d-84e8-4cad-907e-426d88ce4c72,51dfb2db-9997-44b6-889c-6d0ed84cd2e8,"#N/A","#N/A","#N/A","#N/A","Kim M. Rivera is the Chief Legal Officer & General Counsel for HP Inc. In this role, she manages the worldwide legal department, responsible for all aspects of legal, government affairs, compliance and ethics.",jmanningcongagdo+330@gmail.com.invalid,"#N/A","#N/A",Angelia,"#N/A","#N/A",El,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(108) 720-4715,"#N/A","#N/A",CLO,Prodly,"#N/A","#N/A",false,false
